name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-09-29T10:00:00,16.4,16.4,14.4,88.32,1.29,100,rain,0,0,33.5,10.2,90,1017.1,100,4.1,63,0.2,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T11:00:00,16.9,16.9,15.1,89.55,2.314,100,rain,0,0,33.5,7.5,97,1017.3,100,2.9,78,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T12:00:00,16.8,16.8,15.2,90.16,1.434,100,rain,0,0,31.3,13.7,71,1017.3,100,2.8,72,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T13:00:00,16.8,16.8,15.4,91.58,0.743,100,rain,0,0,25.9,15.4,60,1017.3,100,3.3,65,0.2,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T14:00:00,16.9,16.9,15.4,91.15,1.445,100,rain,0,0,29.5,11.4,60,1016.6,100,3.5,54,0.2,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T15:00:00,16.9,16.9,15.5,91.48,1.549,100,rain,0,0,27.7,11.6,57,1016.7,100,2.6,79,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T16:00:00,16.9,16.9,15.4,91.15,0.962,100,rain,0,0,27.7,13.2,55,1016,100,5.5,61,0.2,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T17:00:00,17,17,15.4,90.69,0.742,100,rain,0,0,27.7,7.6,75,1016.1,100,4.5,37,0.1,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T18:00:00,16.9,16.9,15,88.35,0.658,100,rain,0,0,25.9,10.6,80,1016,100,7.4,27,0.1,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T19:00:00,16.9,16.9,14.8,87.67,0.086,100,rain,0,0,24.1,9.5,50,1016.2,100,12.8,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T20:00:00,16.7,16.7,14.8,89.02,0.048,100,rain,0,0,22.3,11.3,46,1016.2,100,12.4,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T21:00:00,16.6,16.6,14.7,88.96,0,0,,0,0,20.5,4.6,16,1016.7,100,12.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T22:00:00,16.6,16.6,14.3,86.72,0,0,,0,0,18.4,8.6,35,1016.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-29T23:00:00,16.4,16.4,14.6,89,0,0,,0,0,18.4,7.1,20,1016.9,100,14.8,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T00:00:00,16.4,16.4,14.7,89.64,0,0,,0,0,18.4,4.6,10,1016.9,100,12.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T01:00:00,16.4,16.4,14.8,90.25,0,0,,0,0,18.4,5.2,8,1016.5,100,14.8,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T02:00:00,16.4,16.4,14.3,87.34,0,0,,0,0,18.4,4.6,8,1016.4,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T03:00:00,16.1,16.1,13.9,86.72,0,0,,0,0,18.4,3.8,2,1016,90.6,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T04:00:00,16.4,16.4,13.9,85.47,0,0,,0,0,18.4,6.8,24,1015.9,95.7,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T05:00:00,15.8,15.8,13.7,87.13,0,0,,0,0,16.6,8.2,32,1016,50.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T06:00:00,16.3,16.3,13.5,83.69,0,0,,0,0,18.4,10,22,1016.3,31,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T07:00:00,16.3,16.3,13.4,83.08,0,0,,0,0,18.4,8.2,16,1016.9,34.2,16,7,0,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T08:00:00,16.4,16.4,13.5,83.17,0,0,,0,0,20.5,10.6,26,1017.2,34.2,16,52,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T09:00:00,17.6,17.6,13.9,79.02,0,0,,0,0,20.5,12.5,59,1017.7,34.2,16,120,0.4,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T10:00:00,18,18,13.6,75.34,0,0,,0,0,20.5,13.9,47,1017.7,34.2,16,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T11:00:00,19,19,13.6,70.85,0,0,,0,0,33,19,51,1017.7,50.8,16,458,1.6,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T12:00:00,19.7,19.7,13.4,67.16,0,0,,0,0,20.5,16.9,57,1017.8,50.8,16,674,2.4,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T13:00:00,20.9,20.9,13.4,61.88,0,0,,0,0,25.9,16.7,45,1017.7,30.4,16,773,2.8,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T14:00:00,21.4,21.4,11.2,52.28,0,0,,0,0,25.9,17.9,59,1017.1,31,16,729,2.6,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T15:00:00,21.3,21.3,11.2,52.67,0,0,,0,0,18.4,13,44,1016.9,95.7,16,391,1.4,4,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T16:00:00,21.3,21.3,12.6,57.63,0,0,,0,0,18.4,14.7,67,1016.7,95.7,16,242,0.9,2,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T17:00:00,20,20,12.7,62.77,0,0,,0,0,22.3,11.9,60,1016.8,34.2,16,246,0.9,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T18:00:00,20.8,20.8,13.4,62.74,0,0,,0,0,22.3,11.2,80,1017.1,88.9,16,119,0.4,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T19:00:00,19.3,19.3,12.9,66.33,0,0,,0,0,20.5,3.6,67,1017.3,34.2,16,4,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T20:00:00,19,19,12.5,66.01,0,0,,0,0,18.4,9.9,122,1017.4,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T21:00:00,18.2,18.2,12,66.94,0,0,,0,0,18.4,4.2,66,1017.9,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T22:00:00,17.6,17.6,10.7,64.11,0,0,,0,0,18.4,9.2,101,1018,88.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-30T23:00:00,17.5,17.5,10.8,64.99,0,0,,0,0,18.4,7.4,84,1018,95.7,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
